"id do Tweet","link permanente do Tweet","texto do Tweet","horário","impressões","interações","taxa de envolvimento","retweets","respostas","favoritos","cliques no perfil do usuário:","cliques no URL","cliques em hashtags:","expansões de detalhes:","cliques no link permanente","aberturas de aplicativos","instalações de aplicativo:","seguiram","Tweet enviado por e-mail","número de telefone discado","visualizações da mídia","engajamentos com mídia","impressões promovido(a)(s)","interações promovido(a)(s)","taxa de envolvimento promovido(a)(s)","retweets promovido(a)(s)","respostas promovido(a)(s)","favoritos promovido(a)(s)","cliques no perfil do usuário: promovido(a)(s)","cliques no URL promovido(a)(s)","cliques em hashtags: promovido(a)(s)","expansões de detalhes: promovido(a)(s)","cliques no link permanente promovido(a)(s)","aberturas de aplicativos promovido(a)(s)","instalações de aplicativo: promovido(a)(s)","seguiram promovido(a)(s)","Tweet enviado por e-mail promovido(a)(s)","número de telefone discado promovido(a)(s)","visualizações da mídia promovido(a)(s)","engajamentos com mídia promovido(a)(s)"
"1056977994038812677","https://twitter.com/camaradeputados/status/1056977994038812677","Hoje é #DiaNacionaldoLivro! Você conhece a livraria da Câmara? Dê uma olhada lá, tem muitos livros online, que você pode baixar grátis: https://t.co/PzB5iTm5bp @EdicoesCamara #Livros","2018-10-29 18:36 +0000","3453.0","47.0","0.013611352447147408","8.0","1.0","16.0","8.0","11.0","1.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1056976629845647361","https://twitter.com/camaradeputados/status/1056976629845647361","@Lucasstehling1 Lucas, a Câmara tem vários canais de participação como o e-democracia, ouvidoria, participação popular e o Fale Conosco. Acesse e conheça: https://t.co/Zur0Sz58iE. Além disso, você pode sugerir um projeto: https://t.co/UIHn2fpyYx. Participe!","2018-10-29 18:30 +0000","19.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1056972542274101254","https://twitter.com/camaradeputados/status/1056972542274101254","Transição entre governos começa hoje. O processo de mudança de equipes é regulado por uma lei aprovada em dezembro de 2002 (10.069/02). Saiba mais: https://t.co/5AWEMskr8F #AdministraçãoPública","2018-10-29 18:14 +0000","5671.0","85.0","0.014988538176688415","9.0","0.0","36.0","3.0","25.0","6.0","6.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1056690092281131010","https://twitter.com/camaradeputados/status/1056690092281131010","Antonio Denarium (PSL) é eleito governador de Roraima. #EleicoesCamara2018 #Eleicoes2018","2018-10-28 23:32 +0000","11507.0","51.0","0.004432084817936908","2.0","0.0","37.0","11.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1056676836665638912","https://twitter.com/camaradeputados/status/1056676836665638912","Wilson Lima (PSC) eleito governador do Amazonas. #EleicoesCamara2018 #Eleicoes2018","2018-10-28 22:39 +0000","9739.0","37.0","0.003799158024437827","4.0","0.0","27.0","3.0","0.0","2.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1056674455383097350","https://twitter.com/camaradeputados/status/1056674455383097350","O deputado federal Jair Bolsonaro (PSL-RJ) foi eleito neste domingo (28) presidente do Brasil. A confirmação veio às 19h22, quando o Tribunal Superior Eleitoral (TSE) havia apurado 94,44% das urnas em todo o País.","2018-10-28 22:29 +0000","11662.0","230.0","0.019722174584119363","43.0","7.0","130.0","3.0","0.0","0.0","47.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1056674404556591107","https://twitter.com/camaradeputados/status/1056674404556591107","https://t.co/qVLYEQI4O1","2018-10-28 22:29 +0000","8124.0","35.0","0.00430822255046775","3.0","0.0","17.0","2.0","10.0","0.0","3.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1056674107159465985","https://twitter.com/camaradeputados/status/1056674107159465985","João Dória (PSDB) é o novo governador de São Paulo. #EleicoesCamara2018 #Eleicoes2018","2018-10-28 22:28 +0000","12103.0","156.0","0.01288936627282492","25.0","3.0","105.0","9.0","0.0","3.0","11.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1056673441720483841","https://twitter.com/camaradeputados/status/1056673441720483841","Coronel Marcos Rocha eleito governador em Rondônia #EleicoesCamara2018 #Eleicoes2018","2018-10-28 22:25 +0000","8608.0","25.0","0.002904275092936803","5.0","1.0","16.0","1.0","0.0","2.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1056672463495589888","https://twitter.com/camaradeputados/status/1056672463495589888","Jair Bolsonaro é eleito Presidente da República. #EleicoesCamara2018 #Eleicoes2018","2018-10-28 22:22 +0000","36630.0","701.0","0.01913731913731914","121.0","23.0","448.0","39.0","0.0","16.0","50.0","4.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1056672383552098304","https://twitter.com/camaradeputados/status/1056672383552098304","Reinaldo Azambuja (PSDB) eleito governador do estado do Mato Grosso do Sul. #EleicoesCamara2018 #Eleicoes2018","2018-10-28 22:21 +0000","8208.0","25.0","0.0030458089668615983","3.0","0.0","15.0","4.0","0.0","1.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1056670719482978307","https://twitter.com/camaradeputados/status/1056670719482978307","Waldez Góes (PDT) confirmado como governador do Amapá. #EleicoesCamara2018 #Eleicoes2018","2018-10-28 22:15 +0000","8983.0","22.0","0.0024490704664366023","1.0","0.0","11.0","7.0","0.0","0.0","3.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1056670129780596736","https://twitter.com/camaradeputados/status/1056670129780596736","No Mato Grosso do Sul, Reinaldo Azambuja (PSBD) está eleito governador. #EleicoesCamara2018 #Eleicoes2018","2018-10-28 22:12 +0000","8446.0","19.0","0.002249585602652143","3.0","0.0","10.0","3.0","0.0","3.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1056668982558842882","https://twitter.com/camaradeputados/status/1056668982558842882","Eduardo Leite (PSDB) eleito governador do Rio Grande do Sul #EleicoesCamara2018 #Eleicoes2018","2018-10-28 22:08 +0000","9747.0","47.0","0.004821996511747204","10.0","2.0","25.0","6.0","0.0","1.0","3.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1056668040182534144","https://twitter.com/camaradeputados/status/1056668040182534144","Wilson Witzel (PSC) confirmado como governador do Rio de Janeiro. #EleicoesCamara2018 #Eleicoes2018","2018-10-28 22:04 +0000","10252.0","84.0","0.008193523214982443","11.0","0.0","56.0","11.0","0.0","4.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1056665189939077121","https://twitter.com/camaradeputados/status/1056665189939077121","Romeu Zema do partido novo está eleito governandor de Minas Gerais.  #EleicoesCamara2018 #Eleicoes2018","2018-10-28 21:53 +0000","15973.0","200.0","0.01252112940587241","24.0","3.0","127.0","31.0","0.0","7.0","8.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1056664932136169483","https://twitter.com/camaradeputados/status/1056664932136169483","Helder (MDB) está eleito governador do Pará  #EleicoesCamara2018 #Eleicoes2018","2018-10-28 21:52 +0000","11065.0","62.0","0.005603253502033439","5.0","1.0","27.0","27.0","0.0","1.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1056663099426648064","https://twitter.com/camaradeputados/status/1056663099426648064","Waldez (PDT) é o novo governador do estado do Amapá. #EleicoesCamara2018 #Eleicoes2018","2018-10-28 21:44 +0000","8931.0","51.0","0.005710446758481693","8.0","0.0","21.0","20.0","0.0","2.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1056661445994266626","https://twitter.com/camaradeputados/status/1056661445994266626","Fátima Bezerra (PT) é a nova governadora do Rio Grande do Norte #EleicoesCamara2018 #Eleicoes2018","2018-10-28 21:38 +0000","11778.0","118.0","0.01001867889285108","11.0","9.0","69.0","22.0","0.0","3.0","4.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1056661296945549323","https://twitter.com/camaradeputados/status/1056661296945549323","Comandante Moisés (PSL) eleito governandor de Santa Catarina #EleicoesCamara2018 #Eleicoes2018","2018-10-28 21:37 +0000","13751.0","142.0","0.01032652170751218","20.0","8.0","73.0","25.0","0.0","12.0","4.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1056660125962960899","https://twitter.com/camaradeputados/status/1056660125962960899","Belivaldo (PSD) acaba de ser eleito como governador do estado de Sergipe. #EleicoesCamara2018 #Eleicoes2018","2018-10-28 21:33 +0000","8644.0","41.0","0.004743174456270245","7.0","0.0","20.0","12.0","0.0","1.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1056658449025634304","https://twitter.com/camaradeputados/status/1056658449025634304","Se você tiver perguntas para os apresentadores e comentaristas podem enviar por aqui que encaminhamos imediatamente! #EleicoesCamara2018 #Eleicoes2018","2018-10-28 21:26 +0000","8835.0","23.0","0.0026032823995472553","0.0","2.0","8.0","5.0","0.0","4.0","4.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1056657434838630400","https://twitter.com/camaradeputados/status/1056657434838630400","Acompanhe a apuração e a análise política da eleição presidencial na TV Câmara #EleicoesCamara2018 #Eleicoes2018 https://t.co/dlyyUs4pIJ","2018-10-28 21:22 +0000","14429.0","151.0","0.010465035692009149","9.0","1.0","23.0","19.0","83.0","5.0","8.0","0.0","0","0","0","0","0","20","3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1056653492956422145","https://twitter.com/camaradeputados/status/1056653492956422145","Ibaneis no Distrito Federal foi o primeiro governandor eleito no segundo turno. #EleicoesCamara2018 #Eleicoes2018","2018-10-28 21:06 +0000","11905.0","64.0","0.005375892482150357","8.0","2.0","37.0","10.0","0.0","3.0","4.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1056621628464029697","https://twitter.com/camaradeputados/status/1056621628464029697","Acompanhe conosco as notícias sobre as eleições para presidente e governador. A partir das 17 horas, os resultados serão divulgados aqui no Twitter da Câmara. #CamaraEleicoes2018 #Eleições2018","2018-10-28 19:00 +0000","10319.0","122.0","0.011822851051458475","7.0","1.0","31.0","45.0","0.0","27.0","11.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1056561231618805760","https://twitter.com/camaradeputados/status/1056561231618805760","Daqui a pouco, às 13h, a @RadioCamara começará a transmitir boletins sobre o andamento da eleição. A partir das 18h, junto com a @tvcamara, os âncoras analisarão os resultados e responderão a perguntas dos ouvintes: https://t.co/gGFBCPuopr #CamaraEleicoes2018 #Eleicoes2018","2018-10-28 15:00 +0000","6854.0","62.0","0.00904581266413773","7.0","1.0","26.0","18.0","2.0","2.0","6.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1056259238723551232","https://twitter.com/camaradeputados/status/1056259238723551232","Boca de urna, comício e carreata não estão permitidos. Fique por dentro do que não pode fazer amanhã, durante as eleições: https://t.co/g7mWn1UKFs  #CamaraEleicoes2018 #Eleicoes2018","2018-10-27 19:00 +0000","6782.0","44.0","0.006487761722205839","5.0","7.0","14.0","3.0","11.0","1.0","3.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1056168643896193025","https://twitter.com/camaradeputados/status/1056168643896193025","Amanhã, a partir das 13h, a @RadioCamara transmitirá boletins sobre o andamento da eleição. A partir das 18h, junto com a @tvcamara, os âncoras analisarão os resultados e responderão a perguntas dos ouvintes: https://t.co/gGFBCPuopr #CamaraEleicoes2018 #Eleicoes2018","2018-10-27 13:00 +0000","5284.0","42.0","0.007948523845571537","6.0","5.0","16.0","8.0","2.0","0.0","5.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1055887450642567171","https://twitter.com/camaradeputados/status/1055887450642567171","Cadeira de rodas motorizadas, adaptação para veículos, próteses, linha Braille, entre outros produtos destinados às pessoas com deficiência poderão ter redução de impostos. Conheça o projeto: https://t.co/wA4CRmxcMC #Inclusão","2018-10-26 18:22 +0000","7643.0","60.0","0.007850320554755985","4.0","5.0","37.0","5.0","6.0","1.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1055883855784239104","https://twitter.com/camaradeputados/status/1055883855784239104","@kevingstoned Keving, o @TSEjusbr tem um aplicativo próprio no qual você pode fazer a denúncia. Saiba mais: https://t.co/pcFXZpZ8RS","2018-10-26 18:08 +0000","117.0","11.0","0.09401709401709402","0.0","0.0","2.0","0.0","1.0","0.0","8.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1055880212444053507","https://twitter.com/camaradeputados/status/1055880212444053507","Aglomeração de pessoas com vestuário de partido ou candidato, bandeiras, adesivos, alto-falantes, comício e carreata, boca de urna e impulsionamento de conteúdo na internet. Saiba o que é proibido no dia da eleição: https://t.co/g7mWn1UKFs #CamaraEleicoes2018 #Eleicoes2018","2018-10-26 17:53 +0000","6943.0","38.0","0.00547313841278986","5.0","1.0","13.0","2.0","13.0","0.0","4.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
